customer_id,risk_segment,value_segment,churn_probability
CUST_000546,Low Risk/Stable,Silver,0.07726798
CUST_000547,High Risk,Silver,0.5312313
CUST_000548,Low Risk/Stable,Silver,0.06680568
CUST_000549,High Risk,Silver,0.4985783
CUST_000550,High Risk,Silver,0.54584384
CUST_000551,Low Risk/Stable,Platinum,0.09539406
CUST_000552,Low Risk/Stable,Silver,0.084433444
CUST_000553,Low Risk/Stable,Platinum,0.0758397
CUST_000554,Low Risk/Stable,Silver,0.101367004
CUST_000555,Low Risk/Stable,Silver,0.12597117
CUST_000556,Medium Risk,Gold,0.18346441
CUST_000557,Low Risk/Stable,Platinum,0.11680228
CUST_000558,Low Risk/Stable,Silver,0.12903842
CUST_000559,Medium Risk,Silver,0.18668939
CUST_000560,Low Risk/Stable,Silver,0.13557163
CUST_000561,Low Risk/Stable,Silver,0.081805155
CUST_000562,High Risk,Silver,0.6895298
CUST_000563,Medium Risk,Silver,0.16625465
CUST_000564,Medium Risk,Gold,0.33822682
CUST_000565,Low Risk/Stable,Platinum,0.105156526
CUST_000566,Low Risk/Stable,Silver,0.055014413
CUST_000567,Low Risk/Stable,Platinum,0.080501415
CUST_000568,Low Risk/Stable,Silver,0.1130975
CUST_000569,Low Risk/Stable,Silver,0.08008775
CUST_000570,Low Risk/Stable,Silver,0.05073336
CUST_000571,High Risk,Silver,0.47932732
CUST_000572,Low Risk/Stable,Platinum,0.10955585
CUST_000573,High Risk,Silver,0.43495283
CUST_000574,Low Risk/Stable,Gold,0.12239835
CUST_000575,Medium Risk,Silver,0.26427546
CUST_000576,High Risk,Silver,0.6571739
CUST_000577,Medium Risk,Platinum,0.16105954
CUST_000578,Low Risk/Stable,Silver,0.09771742
CUST_000579,Medium Risk,Silver,0.31693548
CUST_000580,Low Risk/Stable,Platinum,0.11614624
CUST_000581,Low Risk/Stable,Platinum,0.10581203
CUST_000582,Low Risk/Stable,Platinum,0.12055646
CUST_000583,Low Risk/Stable,Silver,0.09786121
CUST_000584,Medium Risk,Silver,0.1591957
CUST_000585,High Risk,Silver,0.5341061
CUST_000586,Low Risk/Stable,Platinum,0.07961235
CUST_000587,Low Risk/Stable,Silver,0.07176079
CUST_000588,Low Risk/Stable,Silver,0.105366044
CUST_000589,Low Risk/Stable,Silver,0.075107776
CUST_000590,Low Risk/Stable,Silver,0.071658716
CUST_000591,Low Risk/Stable,Gold,0.111894466
CUST_000592,Medium Risk,Silver,0.32795912
CUST_000593,Medium Risk,Silver,0.36841458
CUST_000594,Low Risk/Stable,Platinum,0.116787255
CUST_000595,Low Risk/Stable,Silver,0.13550825
CUST_000596,High Risk,Silver,0.40786093
CUST_000597,High Risk,Silver,0.5274731
CUST_000598,Low Risk/Stable,Silver,0.07225991
CUST_000599,Medium Risk,Silver,0.25145265
CUST_000600,Low Risk/Stable,Silver,0.08078253
CUST_000601,Low Risk/Stable,Platinum,0.09891738
CUST_000602,Low Risk/Stable,Silver,0.09383027
CUST_000603,Low Risk/Stable,Silver,0.12207305
CUST_000604,Low Risk/Stable,Silver,0.07919674
CUST_000605,Medium Risk,Silver,0.19791022
CUST_000606,Low Risk/Stable,Silver,0.065899044
CUST_000607,Low Risk/Stable,Platinum,0.08166836
CUST_000608,Low Risk/Stable,Silver,0.116353
CUST_000609,High Risk,Silver,0.4356305
CUST_000610,Medium Risk,Silver,0.3933501
CUST_000611,Low Risk/Stable,Silver,0.13948974
CUST_000612,Low Risk/Stable,Silver,0.13033882
CUST_000613,Medium Risk,Silver,0.17862606
CUST_000614,Low Risk/Stable,Silver,0.05006879
CUST_000615,Low Risk/Stable,Silver,0.10268998
CUST_000616,Low Risk/Stable,Silver,0.12810062
CUST_000617,Low Risk/Stable,Silver,0.07649663
CUST_000618,Low Risk/Stable,Silver,0.08503521
CUST_000619,Low Risk/Stable,Silver,0.07387107
CUST_000620,Medium Risk,Silver,0.18640399
CUST_000621,Low Risk/Stable,Silver,0.11010199
CUST_000622,High Risk,Silver,0.6124371
CUST_000623,Low Risk/Stable,Silver,0.14329422
CUST_000624,Low Risk/Stable,Silver,0.094133556
CUST_000625,High Risk,Silver,0.56417567
CUST_000626,Medium Risk,Silver,0.16428177
CUST_000627,Low Risk/Stable,Gold,0.05360494
CUST_000628,High Risk,Silver,0.5212735
CUST_000629,Low Risk/Stable,Silver,0.07878483
CUST_000630,Medium Risk,Silver,0.3688526
CUST_000631,High Risk,Silver,0.42972112
CUST_000632,Medium Risk,Silver,0.17724562
CUST_000633,Low Risk/Stable,Silver,0.1052375
CUST_000634,Low Risk/Stable,Silver,0.08989446
CUST_000635,Low Risk/Stable,Silver,0.112650804
CUST_000636,Low Risk/Stable,Silver,0.08689116
CUST_000637,Low Risk/Stable,Silver,0.047253564
CUST_000638,Medium Risk,Silver,0.38476598
CUST_000639,Medium Risk,Gold,0.20243135
CUST_000640,High Risk,Silver,0.61553615
CUST_000641,Low Risk/Stable,Silver,0.11597442
CUST_000642,Medium Risk,Silver,0.15329611
CUST_000643,Low Risk/Stable,Silver,0.08880258
CUST_000644,High Risk,Silver,0.57706493
CUST_000645,High Risk,Silver,0.5658254
CUST_000646,Low Risk/Stable,Silver,0.124970414
CUST_000647,Medium Risk,Silver,0.23693864
CUST_000648,Low Risk/Stable,Silver,0.060229808
CUST_000649,Low Risk/Stable,Silver,0.11878828
CUST_000650,Medium Risk,Silver,0.33544272
CUST_000651,Low Risk/Stable,Silver,0.07238948
CUST_000652,Medium Risk,Silver,0.18522215
CUST_000653,Low Risk/Stable,Platinum,0.08177643
CUST_000654,High Risk,Silver,0.64807916
CUST_000655,Low Risk/Stable,Silver,0.055657025
CUST_000656,Medium Risk,Silver,0.2700786
CUST_000657,High Risk,Silver,0.5635551
CUST_000658,High Risk,Silver,0.4530396
CUST_000659,Low Risk/Stable,Silver,0.052162364
CUST_000660,Low Risk/Stable,Platinum,0.07175435
CUST_000661,Low Risk/Stable,Silver,0.07705289
CUST_000662,Low Risk/Stable,Silver,0.12401895
CUST_000663,Low Risk/Stable,Silver,0.114814445
CUST_000664,Low Risk/Stable,Gold,0.07585113
CUST_000665,Low Risk/Stable,Silver,0.08292406
CUST_000666,Low Risk/Stable,Silver,0.070343316
CUST_000667,High Risk,Silver,0.5026165
CUST_000668,Low Risk/Stable,Silver,0.13045958
CUST_000669,Low Risk/Stable,Silver,0.09112715
CUST_000670,Low Risk/Stable,Silver,0.10925993
CUST_000671,Medium Risk,Silver,0.28517294
CUST_000672,Low Risk/Stable,Silver,0.122461915
CUST_000673,Medium Risk,Platinum,0.38446173
CUST_000674,Critical,Silver,0.7435269
CUST_000675,Low Risk/Stable,Silver,0.062502384
CUST_000676,Low Risk/Stable,Gold,0.05804894
CUST_000677,High Risk,Silver,0.57427543
CUST_000678,Low Risk/Stable,Silver,0.09074233
CUST_000679,Low Risk/Stable,Silver,0.05449968
CUST_000680,Low Risk/Stable,Gold,0.10444632
CUST_000681,Low Risk/Stable,Silver,0.06737834
CUST_000682,Medium Risk,Platinum,0.19540444
CUST_000683,Low Risk/Stable,Silver,0.061917547
CUST_000684,Low Risk/Stable,Silver,0.0822713
CUST_000685,Low Risk/Stable,Platinum,0.13700369
CUST_000686,Low Risk/Stable,Silver,0.10042377
CUST_000687,Medium Risk,Silver,0.30511972
CUST_000688,Low Risk/Stable,Silver,0.07987389
CUST_000689,Critical,Silver,0.7453203
CUST_000690,Medium Risk,Platinum,0.16894783
CUST_000691,Medium Risk,Silver,0.29577604
CUST_000692,Low Risk/Stable,Silver,0.08232636
CUST_000693,Low Risk/Stable,Gold,0.13709022
CUST_000694,Low Risk/Stable,Gold,0.08936884
CUST_000695,Low Risk/Stable,Silver,0.085077696
CUST_000696,Low Risk/Stable,Silver,0.1150983
CUST_000697,Medium Risk,Silver,0.15096816
CUST_000698,Low Risk/Stable,Platinum,0.093409166
CUST_000699,Low Risk/Stable,Gold,0.05040252
CUST_000700,Low Risk/Stable,Silver,0.055430595
CUST_000701,Low Risk/Stable,Platinum,0.06797776
CUST_000702,Medium Risk,Platinum,0.21695414
CUST_000703,Medium Risk,Silver,0.21457076
CUST_000704,Medium Risk,Silver,0.23865588
CUST_000705,Low Risk/Stable,Silver,0.07037593
CUST_000706,Low Risk/Stable,Silver,0.078137845
CUST_000707,Low Risk/Stable,Platinum,0.09704213
CUST_000708,Medium Risk,Gold,0.25619128
CUST_000709,Low Risk/Stable,Silver,0.08482635
CUST_000710,Low Risk/Stable,Silver,0.13669701
CUST_000711,Low Risk/Stable,Gold,0.1096969
CUST_000712,Medium Risk,Silver,0.3499313
CUST_000713,Medium Risk,Silver,0.38966215
CUST_000714,Low Risk/Stable,Silver,0.13651855
CUST_000715,Low Risk/Stable,Platinum,0.10187333
CUST_000716,Medium Risk,Silver,0.37106386
CUST_000717,Low Risk/Stable,Silver,0.077811256
CUST_000718,Low Risk/Stable,Silver,0.108497016
CUST_000719,Medium Risk,Silver,0.20238465
CUST_000720,Medium Risk,Silver,0.30179965
CUST_000721,Low Risk/Stable,Platinum,0.0940587
CUST_000722,Low Risk/Stable,Silver,0.09118877
CUST_000723,Low Risk/Stable,Silver,0.08088751
CUST_000724,High Risk,Silver,0.68752146
CUST_000725,Low Risk/Stable,Gold,0.05631666
CUST_000726,Low Risk/Stable,Platinum,0.12436914
CUST_000727,Low Risk/Stable,Silver,0.08199827
CUST_000728,Medium Risk,Gold,0.15282154
CUST_000729,Medium Risk,Silver,0.18122867
CUST_000730,Low Risk/Stable,Silver,0.08324973
CUST_000731,Low Risk/Stable,Silver,0.069030404
CUST_000732,Medium Risk,Silver,0.32195652
CUST_000733,Medium Risk,Silver,0.21441874
CUST_000734,High Risk,Silver,0.5578328
CUST_000735,Low Risk/Stable,Silver,0.074251674
CUST_000736,Low Risk/Stable,Gold,0.07344951
CUST_000737,Medium Risk,Silver,0.16266187
CUST_000738,Medium Risk,Silver,0.16555199
CUST_000739,Low Risk/Stable,Silver,0.084798865
CUST_000740,Low Risk/Stable,Silver,0.09223873
CUST_000741,Low Risk/Stable,Silver,0.06309062
CUST_000742,Medium Risk,Silver,0.33539826
CUST_000743,Medium Risk,Silver,0.19905983
CUST_000744,Low Risk/Stable,Gold,0.07263275
CUST_000745,Low Risk/Stable,Silver,0.1369012
CUST_000746,Low Risk/Stable,Gold,0.05099922
CUST_000747,Medium Risk,Silver,0.22705533
CUST_000748,Medium Risk,Silver,0.21390313
CUST_000749,Low Risk/Stable,Platinum,0.063683555
CUST_000750,High Risk,Silver,0.40249023
CUST_000751,Low Risk/Stable,Silver,0.08140276
CUST_000752,Medium Risk,Silver,0.19622333
CUST_000753,Medium Risk,Silver,0.1635427
CUST_000754,Low Risk/Stable,Silver,0.059946876
CUST_000755,Low Risk/Stable,Gold,0.108689606
CUST_000756,Low Risk/Stable,Silver,0.14597642
CUST_000757,Medium Risk,Silver,0.29445994
CUST_000758,Low Risk/Stable,Platinum,0.08198501
CUST_000759,Medium Risk,Silver,0.15260519
CUST_000760,Low Risk/Stable,Silver,0.09275622
CUST_000761,Low Risk/Stable,Silver,0.070349395
CUST_000762,High Risk,Silver,0.44045338
CUST_000763,Low Risk/Stable,Platinum,0.097439826
CUST_000764,Low Risk/Stable,Silver,0.111558236
CUST_000765,Low Risk/Stable,Platinum,0.08012668
CUST_000766,Low Risk/Stable,Silver,0.13950513
CUST_000767,Low Risk/Stable,Silver,0.07426241
CUST_000768,Low Risk/Stable,Silver,0.044982623
CUST_000769,Low Risk/Stable,Silver,0.14733845
CUST_000770,Low Risk/Stable,Silver,0.063724324
CUST_000771,Low Risk/Stable,Silver,0.10145157
CUST_000772,Medium Risk,Silver,0.21949902
CUST_000773,Low Risk/Stable,Silver,0.12924854
CUST_000774,High Risk,Silver,0.4248526
CUST_000775,Low Risk/Stable,Silver,0.09537534
CUST_000776,Low Risk/Stable,Silver,0.06638111
CUST_000777,Medium Risk,Silver,0.18880899
CUST_000778,Low Risk/Stable,Silver,0.08076658
CUST_000779,Low Risk/Stable,Silver,0.12613472
CUST_000780,Low Risk/Stable,Platinum,0.09066704
CUST_000781,High Risk,Silver,0.64216805
CUST_000782,Low Risk/Stable,Silver,0.092276186
CUST_000783,Low Risk/Stable,Platinum,0.120837055
CUST_000784,Low Risk/Stable,Silver,0.14640449
CUST_000785,Low Risk/Stable,Silver,0.13287923
CUST_000786,Low Risk/Stable,Silver,0.1266042
CUST_000787,Low Risk/Stable,Silver,0.054497994
CUST_000788,Low Risk/Stable,Silver,0.06854267
CUST_000789,Medium Risk,Silver,0.16319595
CUST_000790,Low Risk/Stable,Silver,0.07525829
CUST_000791,Medium Risk,Silver,0.31802273
CUST_000792,High Risk,Silver,0.5275974
CUST_000793,Medium Risk,Gold,0.29957387
CUST_000794,Low Risk/Stable,Silver,0.09604942
CUST_000795,Low Risk/Stable,Silver,0.14604901
CUST_000796,Low Risk/Stable,Silver,0.09452022
CUST_000797,Medium Risk,Silver,0.23173314
CUST_000798,Low Risk/Stable,Silver,0.07071774
CUST_000799,Low Risk/Stable,Gold,0.09963891
CUST_000800,Medium Risk,Silver,0.24211162
CUST_000801,Medium Risk,Platinum,0.24687561
CUST_000802,Medium Risk,Silver,0.22257656
CUST_000803,High Risk,Silver,0.66266465
CUST_000804,Low Risk/Stable,Platinum,0.08327727
CUST_000805,Low Risk/Stable,Silver,0.13182452
CUST_000806,Low Risk/Stable,Silver,0.1482053
CUST_000807,High Risk,Silver,0.47652164
CUST_000808,Low Risk/Stable,Gold,0.1357551
CUST_000809,Low Risk/Stable,Silver,0.05826311
CUST_000810,Low Risk/Stable,Silver,0.14098509
CUST_000811,Low Risk/Stable,Silver,0.11391149
CUST_000812,High Risk,Silver,0.40663972
CUST_000813,Low Risk/Stable,Gold,0.09050596
CUST_000814,Low Risk/Stable,Silver,0.13014556
CUST_000815,Low Risk/Stable,Silver,0.0580309
CUST_000816,Low Risk/Stable,Silver,0.07843266
CUST_000817,Low Risk/Stable,Silver,0.048441727
CUST_000818,Low Risk/Stable,Gold,0.14654754
CUST_000819,Low Risk/Stable,Silver,0.10975517
CUST_000820,Low Risk/Stable,Silver,0.07223472
CUST_000821,Low Risk/Stable,Silver,0.07423786
CUST_000822,Low Risk/Stable,Silver,0.056575716
CUST_000823,Medium Risk,Silver,0.16011804
CUST_000824,Low Risk/Stable,Silver,0.13045098
CUST_000825,Low Risk/Stable,Silver,0.13778548
CUST_000826,Low Risk/Stable,Silver,0.09601224
CUST_000827,Medium Risk,Silver,0.18022932
CUST_000828,High Risk,Silver,0.44532743
CUST_000829,Medium Risk,Silver,0.38648894
CUST_000830,Low Risk/Stable,Silver,0.08225082
CUST_000831,Low Risk/Stable,Silver,0.1161384
CUST_000832,Medium Risk,Silver,0.20691094
CUST_000833,Low Risk/Stable,Silver,0.08280596
CUST_000834,Medium Risk,Platinum,0.15849641
CUST_000835,Low Risk/Stable,Silver,0.05846568
CUST_000836,Low Risk/Stable,Silver,0.09259231
CUST_000837,Low Risk/Stable,Silver,0.05332141
CUST_000838,Low Risk/Stable,Silver,0.110379696
CUST_000839,Critical,Silver,0.7440632
CUST_000840,Medium Risk,Silver,0.39010727
CUST_000841,Low Risk/Stable,Platinum,0.08390393
CUST_000842,Medium Risk,Silver,0.22723997
CUST_000843,Low Risk/Stable,Silver,0.10884774
CUST_000844,High Risk,Silver,0.575656
CUST_000845,Low Risk/Stable,Silver,0.09358825
CUST_000846,Low Risk/Stable,Silver,0.06925415
CUST_000847,High Risk,Silver,0.45996964
CUST_000848,Low Risk/Stable,Gold,0.09094003
CUST_000849,Low Risk/Stable,Silver,0.09002051
CUST_000850,Medium Risk,Silver,0.3640784
CUST_000851,Medium Risk,Gold,0.24091662
CUST_000852,Low Risk/Stable,Platinum,0.07828409
CUST_000853,High Risk,Silver,0.40698716
CUST_000854,Low Risk/Stable,Silver,0.06340702
CUST_000855,Medium Risk,Silver,0.1545258
CUST_000856,Low Risk/Stable,Silver,0.08494996
CUST_000857,Low Risk/Stable,Silver,0.14869992
CUST_000858,Medium Risk,Platinum,0.35738647
CUST_000859,Medium Risk,Silver,0.2790908
CUST_000860,Low Risk/Stable,Silver,0.07457358
CUST_000861,Low Risk/Stable,Platinum,0.09162988
CUST_000862,Medium Risk,Silver,0.30398262
CUST_000863,Low Risk/Stable,Silver,0.11447164
CUST_000864,Low Risk/Stable,Silver,0.13173486
CUST_000865,Low Risk/Stable,Gold,0.09889956
CUST_000866,High Risk,Silver,0.405968
CUST_000867,Low Risk/Stable,Silver,0.087382324
CUST_000868,Medium Risk,Silver,0.1529183
CUST_000869,Low Risk/Stable,Silver,0.06616235
CUST_000870,Low Risk/Stable,Silver,0.115450025
CUST_000871,Medium Risk,Gold,0.18434212
CUST_000872,Low Risk/Stable,Gold,0.08360736
CUST_000873,Medium Risk,Silver,0.17457499
CUST_000874,Medium Risk,Silver,0.21529268
CUST_000875,Medium Risk,Silver,0.37798005
CUST_000876,Medium Risk,Silver,0.21407863
CUST_000877,Low Risk/Stable,Silver,0.10000628
CUST_000878,Medium Risk,Silver,0.20328721
CUST_000879,Low Risk/Stable,Silver,0.106454894
CUST_000880,Low Risk/Stable,Silver,0.08770778
CUST_000881,Medium Risk,Silver,0.35526618
CUST_000882,Low Risk/Stable,Platinum,0.09738097
CUST_000883,Medium Risk,Platinum,0.15076074
CUST_000884,Medium Risk,Platinum,0.18703687
CUST_000885,Low Risk/Stable,Silver,0.104699485
CUST_000886,Low Risk/Stable,Platinum,0.13673025
CUST_000887,Critical,Silver,0.8182076
CUST_000888,Medium Risk,Silver,0.28374845
CUST_000889,Medium Risk,Silver,0.24420074
CUST_000890,Low Risk/Stable,Silver,0.052008543
CUST_000891,Low Risk/Stable,Platinum,0.05689076
CUST_000892,Low Risk/Stable,Silver,0.13762535
CUST_000893,Medium Risk,Silver,0.34974214
CUST_000894,High Risk,Silver,0.6623621
CUST_000895,Low Risk/Stable,Silver,0.08356196
CUST_000896,Low Risk/Stable,Silver,0.12750013
CUST_000897,High Risk,Silver,0.5016168
CUST_000898,Medium Risk,Silver,0.19665276
CUST_000899,Low Risk/Stable,Silver,0.11369798
CUST_000900,Medium Risk,Silver,0.15283914
CUST_000901,Low Risk/Stable,Silver,0.051749516
CUST_000902,Low Risk/Stable,Silver,0.082918786
CUST_000903,Low Risk/Stable,Silver,0.11215279
CUST_000904,Low Risk/Stable,Gold,0.06913003
CUST_000905,Medium Risk,Platinum,0.1516719
CUST_000906,Low Risk/Stable,Silver,0.09199016
CUST_000907,Low Risk/Stable,Silver,0.14356841
CUST_000908,Low Risk/Stable,Silver,0.1339519
CUST_000909,Low Risk/Stable,Gold,0.060608182
CUST_000910,Low Risk/Stable,Silver,0.12580603
CUST_000911,Medium Risk,Silver,0.1641062
CUST_000912,Low Risk/Stable,Silver,0.12729035
CUST_000913,Low Risk/Stable,Gold,0.08446237
CUST_000914,Low Risk/Stable,Silver,0.14908314
CUST_000915,Low Risk/Stable,Platinum,0.10516688
CUST_000916,Low Risk/Stable,Silver,0.113008566
CUST_000917,Low Risk/Stable,Platinum,0.09748301
CUST_000918,Low Risk/Stable,Platinum,0.09933182
CUST_000919,Medium Risk,Silver,0.18750335
CUST_000920,High Risk,Silver,0.6333508
CUST_000921,Low Risk/Stable,Silver,0.14209922
CUST_000922,Low Risk/Stable,Silver,0.10793583
CUST_000923,Medium Risk,Silver,0.19129404
CUST_000924,Low Risk/Stable,Silver,0.1293156
CUST_000925,Low Risk/Stable,Silver,0.10011923
CUST_000926,High Risk,Silver,0.62708086
CUST_000927,Medium Risk,Silver,0.396315
CUST_000928,Low Risk/Stable,Platinum,0.11424607
CUST_000929,Medium Risk,Silver,0.15811184
CUST_000930,Medium Risk,Silver,0.19412246
CUST_000931,High Risk,Silver,0.67666465
CUST_000932,Low Risk/Stable,Gold,0.11264987
CUST_000933,Medium Risk,Silver,0.18308105
CUST_000934,Low Risk/Stable,Silver,0.1469034
CUST_000935,High Risk,Silver,0.42456672
CUST_000936,High Risk,Silver,0.679117
CUST_000937,Medium Risk,Silver,0.19686712
CUST_000938,Medium Risk,Silver,0.19499187
CUST_000939,High Risk,Silver,0.5930387
CUST_000940,Medium Risk,Silver,0.36082146
CUST_000941,Medium Risk,Silver,0.2903628
CUST_000942,Low Risk/Stable,Silver,0.10275838
CUST_000943,Medium Risk,Silver,0.17302972
CUST_000944,High Risk,Silver,0.59398365
CUST_000945,Medium Risk,Silver,0.17307656
CUST_000946,Low Risk/Stable,Silver,0.13383956
CUST_000947,Medium Risk,Silver,0.17173442
CUST_000948,Critical,Platinum,0.7047261
CUST_000949,Low Risk/Stable,Silver,0.06673849
CUST_000950,Low Risk/Stable,Silver,0.085857555
CUST_000951,High Risk,Silver,0.5050324
CUST_000952,Low Risk/Stable,Silver,0.092102736
CUST_000953,Low Risk/Stable,Silver,0.06648441
CUST_000954,High Risk,Silver,0.57454455
CUST_000955,Low Risk/Stable,Silver,0.06215758
CUST_000956,Low Risk/Stable,Silver,0.0734038
CUST_000957,Low Risk/Stable,Silver,0.1352129
CUST_000958,Medium Risk,Silver,0.15373948
CUST_000959,Low Risk/Stable,Gold,0.09506936
CUST_000960,Low Risk/Stable,Silver,0.11139721
CUST_000961,Low Risk/Stable,Silver,0.08009003
CUST_000962,Low Risk/Stable,Silver,0.09593534
CUST_000963,Low Risk/Stable,Silver,0.11285624
CUST_000964,Low Risk/Stable,Silver,0.10670669
CUST_000965,High Risk,Platinum,0.5770928
CUST_000966,Low Risk/Stable,Silver,0.083394796
CUST_000967,Low Risk/Stable,Silver,0.09549733
CUST_000968,Low Risk/Stable,Silver,0.10317849
CUST_000969,Low Risk/Stable,Silver,0.112612866
CUST_000970,Medium Risk,Silver,0.19398819
CUST_000971,Low Risk/Stable,Platinum,0.079141855
CUST_000972,Low Risk/Stable,Silver,0.06756081
CUST_000973,Medium Risk,Silver,0.27468342
CUST_000974,Medium Risk,Silver,0.26468703
CUST_000975,Medium Risk,Silver,0.17871518
CUST_000976,Low Risk/Stable,Silver,0.14625163
CUST_000977,Medium Risk,Platinum,0.19048607
CUST_000978,High Risk,Silver,0.53509873
CUST_000979,Low Risk/Stable,Silver,0.11716399
CUST_000980,Low Risk/Stable,Silver,0.13506015
CUST_000981,Medium Risk,Silver,0.20003736
CUST_000982,Low Risk/Stable,Silver,0.12995578
CUST_000983,Medium Risk,Silver,0.24050744
CUST_000984,Low Risk/Stable,Silver,0.08049347
CUST_000985,High Risk,Silver,0.48044643
CUST_000986,Low Risk/Stable,Silver,0.110743366
CUST_000987,Medium Risk,Silver,0.25704703
CUST_000988,Medium Risk,Silver,0.17217849
CUST_000989,Low Risk/Stable,Gold,0.08753839
CUST_000990,Critical,Silver,0.78828084
CUST_000991,Medium Risk,Silver,0.33535418
CUST_000992,Medium Risk,Gold,0.15314662
CUST_000993,Low Risk/Stable,Silver,0.0936474
CUST_000994,Medium Risk,Silver,0.19081964
CUST_000995,Low Risk/Stable,Gold,0.06455558
CUST_000996,Low Risk/Stable,Gold,0.07529939
CUST_000997,Low Risk/Stable,Silver,0.0923871
CUST_000998,Low Risk/Stable,Silver,0.07945077
CUST_000999,Low Risk/Stable,Platinum,0.10261104
CUST_001000,Low Risk/Stable,Platinum,0.078355886
CUST_001001,Low Risk/Stable,Gold,0.11401494
CUST_001002,Low Risk/Stable,Gold,0.06999282
CUST_001003,Low Risk/Stable,Silver,0.1479457
CUST_001004,High Risk,Gold,0.6082835
CUST_001005,Low Risk/Stable,Silver,0.11045267
CUST_001006,Low Risk/Stable,Silver,0.1278814
CUST_001007,Low Risk/Stable,Silver,0.08199852
CUST_001008,Low Risk/Stable,Silver,0.07686926
CUST_001009,Low Risk/Stable,Gold,0.07214814
CUST_001010,Low Risk/Stable,Silver,0.0940226
CUST_001011,Medium Risk,Gold,0.16624296
CUST_001012,Low Risk/Stable,Silver,0.14783575
CUST_001013,Medium Risk,Silver,0.1752459
CUST_001014,Low Risk/Stable,Silver,0.08370534
CUST_001015,Low Risk/Stable,Silver,0.08802174
CUST_001016,Low Risk/Stable,Silver,0.11058376
CUST_001017,Low Risk/Stable,Silver,0.06044104
CUST_001018,Low Risk/Stable,Platinum,0.1037704
